Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA026RN-0027@0.453,0.3426,0.016,0.0158",urn:cite:hmt:msA.26r
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA026VN-0528@0.618,0.2562,0.022,0.0128",urn:cite:hmt:msA.26v
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA026VN-0528@0.558,0.293,0.022,0.0128",urn:cite:hmt:msA.26v
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA030VN-0532@0.566,0.4252,0.031,0.0143",urn:cite:hmt:msA.30v
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA031RN-0032@0.321,0.2817,0.023,0.0143",urn:cite:hmt:msA.31r
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA031RN-0032@0.305,0.3772,0.023,0.0143",urn:cite:hmt:msA.31r
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA033RN-0034@0.536,0.3974,0.018,0.0135",urn:cite:hmt:msA.33r
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA033RN-0034@0.385,0.6476,0.024,0.0135",urn:cite:hmt:msA.33r
urn:cts:greekLit:tlg5026.msAil.hmt:2.A1,"urn:cite:hmt:vaimg.VA034VN-0536@0.528,0.2598,0.029,0.0128",urn:cite:hmt:msA.34v
